company_number,Officer_full_name,occupation,LinkedIn ID
09335968,Marc Andrew Levine,Chief Financial Officer,https://www.linkedin.com/in/marc-levine-463b638/
09335968,Michael David Jurewicz,Vice President,https://www.linkedin.com/in/michaeldjurewicz/
09340538,Michael Sinclair Stephens,Director,https://www.linkedin.com/in/bitbytebit/
09342992,Christian Rouffaert,(blank),https://www.linkedin.com/in/christian-rouffaert-347993/
09342992,Paul Moore,Company Director,https://www.linkedin.com/in/paul-moore-1289b01b/
09350139,Adam Peter Taylor,Head Of Engineering,https://www.linkedin.com/in/adam-taylor-8a991713/
09361674,Evan Harry Jones,Systems/Software Engineering Consultant,https://www.linkedin.com/in/evan-jones-ceng-cissp-24873a84/
09368431,Mark Ivers Robinson,Director,https://www.linkedin.com/in/markirobinson/
09393081,Daniel Wyld Mcmichael,Chief Executive Officer,https://www.linkedin.com/in/danielmcmichael/
09454393,Angus George Harry Tugendhat,Company Director,https://www.linkedin.com/in/gustugendhat/
09454393,Richard John Londesborough,Company Director,https://www.linkedin.com/in/londesborough/
09475097,John Ifor Rewbridge Owen,Consultant Engineer,https://www.linkedin.com/in/john-owen-737b59149/
09498819,Adrian Mark Cunningham,Director,https://www.linkedin.com/in/adrian-cunningham-02385311/
09498819,Matthew James Hitchings,Director,https://www.linkedin.com/in/matt-hitchings-029129a3/
09513008,Andrew Scott Rubin,Director,https://www.linkedin.com/in/andrewsrubin/
09539313,Stuart Christmas,Consultant,https://www.linkedin.com/in/stuartchristmas/
09539313,Victoria Jane Christmas,Director,https://www.linkedin.com/in/victoriachristmas/
09592037,Kristene Ann Schumacher,Executive (Tax),https://www.linkedin.com/in/kristene-schumacher-01491a2b/
09611416,Kieran Blackstone,Director,https://www.linkedin.com/in/gussargent/
09629154,Guy Jonathan Newey,Chief Executive Officer,https://www.linkedin.com/in/guy-newey-5b67103/
09646049,Mohamed Badirkhan,Director,https://www.linkedin.com/in/mustafam/
09646295,Graham Waugh,Founder/Ceo,https://www.linkedin.com/in/graham-waugh-347391b8/
09704443,Jordi Barrera Ars,Engineer,https://www.linkedin.com/in/jordibarreraars/
09704443,Juan Diego Bernal FernãNdez,Managing Director A&G Energy Transition Tech Fund,https://www.linkedin.com/in/juandiegobernal/
09704443,"Mr. MegãAs Homar, Aleix",Engineer,https://www.linkedin.com/in/aleixmegias/
09704443,Rafael Jorda Siquier,Aerospace Engineer,https://www.linkedin.com/in/rafaeljorda/
09718624,Christopher Robert Hulatt,Fund  Manager,https://www.linkedin.com/in/chris-hulatt-b5424013/
09718624,Greg Sean Jackson,Director,https://www.linkedin.com/in/gregsjackson/
09718624,James Andrew Eddison,,https://www.linkedin.com/in/jameseddison/
09718624,Jonathan Briskin,Director,https://www.linkedin.com/in/jon-briskin-311966/
09718624,Martin Charles Lawrence,Director,https://www.linkedin.com/in/martinlawrence/
09718624,Simon Andrew Rogerson,Fund Manager,https://www.linkedin.com/in/simonrogerson/
09718624,Stuart Keith Jackson,Director,https://www.linkedin.com/in/stuartkjackson/
09755239,David Stefano Zolesi,Business Man,https://www.linkedin.com/in/david-stefano-zolesi-42962133/
09793790,Christopher James Meah,Digital Entrepreneur,https://www.linkedin.com/in/chrismeah/
09793790,"Mr. Peachey, William Joseph",Company Director,https://www.linkedin.com/in/will-peachey/
09820485,Christopher James Mcintosh,Ceo,https://www.linkedin.com/in/chris-mcintosh-298865b/
09820485,David Martin Gilmore,Company Director,https://www.linkedin.com/in/david-gilmore-97964/
09820485,"Dr Robson, David",Company Director,https://www.linkedin.com/in/david-robson-41ab7926/
09857705,Andrew Mark Kanter,Lawyer,https://www.linkedin.com/in/andrew-kanter-b130b560/
09857705,Eleanor Lightbody,Ceo,https://www.linkedin.com/in/eleanor-lightbody-69a6b784/
09857705,Harry Borovick,(blank),https://www.linkedin.com/in/harry-borovick-73064b34/
09864498,Robin Fairfax Wells,Company Director,https://www.linkedin.com/in/wellsrobin/
09864498,Thomas Tredinnick,Co-Founder,https://www.linkedin.com/in/thomastredinnick/
09882159,Brian Michael Mullins,Chief Executive,https://www.linkedin.com/in/brianmullins2/
09882159,Lindsay Victoria Chadwick,(blank),https://www.linkedin.com/in/lindsaychadwick/
09882159,Michael Alan Osborne,Academic,https://www.linkedin.com/in/michael-a-osborne/
09882159,Oliver Mahony,Investment Manager,https://www.linkedin.com/in/oliver-mahony-phd/
09882159,"Prof. Roberts, Stephen John",Professor Of Engineering,https://www.linkedin.com/in/stephen-roberts-b0985a17/
09882159,Yuichiro Imaizumi,Manage Insurance,https://www.linkedin.com/in/yuichiro-imaizumi-4610121a3/
09890421,Michal Trojanowski,Director,https://www.linkedin.com/in/michal-trojanowski-/
09925154,David Alexander Thomson,Insurance Broker,https://www.linkedin.com/in/david-thomson-60886a19/
09925154,Gareth David Roberts,Director,https://www.linkedin.com/in/gareth-roberts-36488a20/
09925154,Russell John Gray,Accountant,https://www.linkedin.com/in/russell-gray-75aaa044/
09925154,Russell John Gray,(blank),https://www.linkedin.com/in/russell-gray-75aaa044/
09938332,"Dr Taylor, John Matthew",It Consultant,https://www.linkedin.com/in/johntaylor7/
09938332,Stephen Charles Lawson Telfer,It Consultant,https://www.linkedin.com/in/stig-telfer-3761374/
09980940,Gregory Livingston,General Counsel,https://www.linkedin.com/in/greg-livingston-1b8bb168/
09980940,Hywel Thomas Baker,Technical Director,https://www.linkedin.com/in/hywel-baker-6b6240213/
09981110,Alexander Bloomfield,Director,https://www.linkedin.com/in/alex-bloomfield-84046b22/
09981110,Robert Harper,Director,https://www.linkedin.com/in/robiharper/
09981110,Suzanne Chetri,(blank),https://www.linkedin.com/in/suzie-chetri-48619135/
09981110,Victor Laurence Terry,Director,https://www.linkedin.com/in/vic-terry-76275052/
09981110,William Robert Langton,Director,https://www.linkedin.com/in/will-langton/
09990019,Philip James Davies,Director,https://www.linkedin.com/in/phil-davies-85b1ab5/
10058406,Daniel Croskell,Director,https://www.linkedin.com/in/danielcroskell/
10058406,Katie Bramley,Director,https://www.linkedin.com/in/katie-bramley-20878ab2/
10071803,Ahti Heinla,Chief Technology Officer,https://www.linkedin.com/in/ahtiheinla/?originalSubdomain=ee
10071803,Mary Adams,Attorney,https://www.linkedin.com/in/mary-adams-5739a430/
10086948,Christopher John Bowie,Chief Financial Officer Uk & Ireland,https://www.linkedin.com/in/bowiechris/
10086948,Rachel Chapman,(blank),https://www.linkedin.com/in/rachel-chapman-94546150/
10086948,Stephen Sillar Matthews,Chief Financial Officer,https://www.linkedin.com/in/stephen-matthews-ba79538/
10087677,Vani Shri Goswami,Consulting,https://www.linkedin.com/in/vani-goswami-48829290/
10110107,Sameer Karimbhai,Solicitor,https://www.linkedin.com/in/sameer-karimbhai-03092776/
10132987,Roger Henry Keenan,Electrical Engineer,https://www.linkedin.com/in/roger-keenan-1822a6/
10150306,Christopher Arthur Warnke,Non-Executive Director,https://www.linkedin.com/in/christopher-warnke-7006936/
10150306,Keith Harney,Coo,https://www.linkedin.com/in/keith-harney-b96180/
10188498,Robert Gill,Director,https://www.linkedin.com/in/robwgill/
10188498,Timothy Simon Palmer,It Consultant,https://www.linkedin.com/in/timpalmer/
10195084,Dominik Tomicevic,Ceo,https://www.linkedin.com/in/dominiktomicevic/
10195084,Marko Budiselic,Cto,https://www.linkedin.com/in/markobudiselic/?originalSubdomain=hr
10220212,Judith Martin-Peregrina,It Consultant,https://www.linkedin.com/in/judithmartinperegrina/
10220212,Laura Alvarez Sanchez- Cabezudo,Aerospace Engineer,https://www.linkedin.com/in/lauraalvarezsanchezcabezudo/
10220212,Valentin Eduardo Canales Leppe,Aerospace Engineer,https://www.linkedin.com/in/valentincanales/
10220212,Victor Montero-Burgos,Quality Engineer,https://www.linkedin.com/in/victormonteroburgos/
10240034,Lee Hughes,Vehicle Movements,https://www.linkedin.com/in/lee-hughes-0aa653261
10299571,Giancarlo Ferro,Chief Financial Officer,https://www.linkedin.com/in/giancarlo-ferro/?locale=en_US
10299571,Rakesh Bhasin,Private Investor / Ned,https://www.linkedin.com/in/rakesh-bhasin-986709294/
10334110,Richard Andrew Penn,Engineer,https://www.linkedin.com/in/richard-penn-94802b8/
10367942,Robert Paul Spurrett,Company Director,https://www.linkedin.com/in/robspurrett/
10367942,Robert Paul Spurrett,(blank),https://www.linkedin.com/in/robspurrett/
10386472,Adrian John Stanbury,Company Director,https://www.linkedin.com/in/adrianstanbury/?originalSubdomain=uk
10386472,Benjamin Charles Davison,Company Director,https://www.linkedin.com/in/bendavison1/?originalSubdomain=uk
10386472,Robert Edward Stanger,Company Director,https://www.linkedin.com/in/robstangeruk/?originalSubdomain=uk
10393144,Dominik Erik Birgelen,Director,https://www.linkedin.com/in/dominikbirgelen/
10407959,"Dr Paffett, John",Director,https://www.linkedin.com/in/johnpaffett/?originalSubdomain=uk
10411419,Alastair Ian Johnson,Creative Director,https://www.linkedin.com/in/alastairijohnson/?originalSubdomain=uk
10411419,Seema Johnson,Company Director,https://www.linkedin.com/in/seemakjohnson/?originalSubdomain=uk
10421161,Navam Gamitha Welihinda,Business Person,https://www.linkedin.com/in/navam-w/
10421161,Paul Daniel Warenski,General Counsel,https://www.linkedin.com/in/paul-warenski-1b45a94/
10421161,Reinhard Werner Schwock,Corporate Controller,https://www.linkedin.com/in/werner-s-4b04b211/
10436037,"Dr Allum, Stephen Mark",Director,https://www.linkedin.com/in/dr-steve-allum-0779382/
10436037,Robin Andrew King,Non-Executive Director,https://www.linkedin.com/in/robin-king-8733205/?originalSubdomain=uk
10475228,Fatih Ozbagriacik,Businessman,https://www.linkedin.com/in/fatihozbagriacik/?originalSubdomain=uk
10501054,Richard James Edwards,Importer,https://www.linkedin.com/in/richard-edwards-398868218/?originalSubdomain=uk
10504994,Neil Stewart Robins,Chartered Accountant,https://www.linkedin.com/in/neal-atkinson-47a7113b/?originalSubdomain=uk
10513037,Richard Danis,Director,https://www.linkedin.com/in/rickdanis/
10515288,Heather Ann Planishek,Accountant,https://www.linkedin.com/in/heather-planishek-11a84015/
10515288,Justin Vincent Laubach,Attorney,https://www.linkedin.com/in/justin-laubach-950a836/
10534682,Adam Matthew Nigel Towns,Director,https://www.linkedin.com/in/adam-towns-20a9435a/
10534682,Florian Douetteau,Director,https://www.linkedin.com/in/fdouetteau
10535557,Joseph Stephen Muir,Director,https://www.linkedin.com/in/joe-muir-60a84197/?originalSubdomain=uk
10544841,Nicholas Matthew Pointon,Chartered Accountant,https://www.linkedin.com/in/nick-pointon-37b7861/?originalSubdomain=uk
10544841,Patrick Willcocks,(blank),https://www.linkedin.com/in/patrick-willcocks-1117283b/?originalSubdomain=uk
10603498,Philip John Watkins,Consultant,https://www.linkedin.com/in/phil-watkins-4310a8a6/?originalSubdomain=uk
10625129,Kevin O'mara,Chauffeur,https://www.linkedin.com/in/kevin-o-mara-852910a4/?originalSubdomain=uk
10651231,David Hugh Clayton,Company Director,https://www.linkedin.com/in/david-clayton-415422/?originalSubdomain=uk
10652562,Christopher Carl Horrocks,Director,https://www.linkedin.com/in/carl-horrocks-carmar/?originalSubdomain=uk
10652562,Ralitsa Hristova Vasilovska,Business Development,https://www.linkedin.com/in/ralitsa-vasilovska-2bb5268/?originalSubdomain=uk
10675314,Peter Eric Hanney,Director,https://www.linkedin.com/in/peter-hanney-410a13/?originalSubdomain=uk
10746274,Daniel Sola,Director,https://www.linkedin.com/in/dansola/?originalSubdomain=uk
10746274,Owain Pryce-Jones,Company Director,https://www.linkedin.com/in/owain-pryce-jones/?originalSubdomain=uk
10746274,Sam Aleksander Harman,Investor,https://www.linkedin.com/in/harmansam/?originalSubdomain=uk
10815796,Lucy Gunilla Kennedy,Director And Coo,https://www.linkedin.com/in/lucykennedy/?originalSubdomain=uk
10815796,Paolo Senes,Director And Cfo,https://www.linkedin.com/in/paolo-senes-he-him-7981b9/
10822909,Finley Gregory,Director,https://www.linkedin.com/in/fin-gregory-79378114b/?originalSubdomain=uk
10822909,James Staines,Director,https://www.linkedin.com/in/james-staines-83baa26b/?originalSubdomain=uk
10831970,Adam Jeremy Tom Lovell,Investment Director,https://www.linkedin.com/in/adam-j-t-lovell/?originalSubdomain=uk
10831970,Daniel James Saul,Engineer,https://www.linkedin.com/in/danielsaul/?originalSubdomain=uk
10831970,Haydn Brooks,It Consultant,https://www.linkedin.com/in/haydn-brooks/?originalSubdomain=uk
10831970,Heikki Petteri Koponen,Director,https://www.linkedin.com/in/petterikoponen/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=fi
10847889,Lee Norman Cottle,Company Director,https://www.linkedin.com/in/leencottle/
10847889,"Ms. Dramalioti-Taylor, Maria",Venture Capitalist,https://www.linkedin.com/in/dramalioti/
10847889,Raunaq Bose,Director,https://www.linkedin.com/in/raunaqbose/
10855156,Johnny Eriksen,Consultant,https://www.linkedin.com/in/nick-killick/
10855156,Richard Goldsmith,Cfo,https://www.linkedin.com/in/richardgoldsmith5353/
10855156,Steven Gary Rawsthorn,Company Director,https://www.linkedin.com/in/steverawsthorn/
10868316,Sean Allinson-Bulman,Company Director,https://www.linkedin.com/in/sean-allinson-bulman-1b257248/
10885528,Mark Nelson Kidd,Evp & Gm Data Centres,https://www.linkedin.com/in/marknkidd/
10892759,Abhishek Nakhate,Consultant,https://www.linkedin.com/in/abhishek-nakhate/
10892759,Naresh Pai,Chief Executive,https://www.linkedin.com/in/naresh-pai-7367794/
10922328,Emil Eifrem,Ceo,https://www.linkedin.com/in/emileifrem/
10929484,Mark Shepherd,(blank),https://www.linkedin.com/in/mark-shepherd-a0423646/
10929484,Peter Richard Lipka,Director,https://www.linkedin.com/in/peter-lipka-763aba5b/
10948757,Hemant Kumar Mardia,Director,https://www.linkedin.com/in/hemant-mardia-42a35614/
11000860,Shabbir Shahid,Manager,https://www.linkedin.com/in/shabbir-shahid-888438184/
11000860,Shabbir Shahid,(blank),https://www.linkedin.com/in/shabbir-shahid-888438184/
11010451,Benjamin Geoffrey Jackson,Director,https://www.linkedin.com/in/ben-jackson-1287a32/
11027760,Thomas Johansen,Chief Finance Officer,https://www.linkedin.com/in/thomas-johansen-2bb382/
11027760,Tine Kosmider Boye,General Counsel,https://www.linkedin.com/in/tine-k-boye-8708505/
11030486,Andrew Maurice Gordon Bud,Director,https://www.linkedin.com/in/andrewbud/
11055367,Andrew William King,Coo,https://www.linkedin.com/in/andrew-king-58423b7/
11067668,Douglas Howard Johnson-Poensgen,Company Director,https://www.linkedin.com/in/dougjohnsonpoensgen/
11073592,David John Shouesmith,Company Director,https://www.linkedin.com/in/david-shouesmith-86159520/
11073592,Duncan Laurence Potts,Company Director,https://www.linkedin.com/in/duncan-potts-8522a1129/
11073592,Peter Lionel Raleigh Hewitt,Director,https://www.linkedin.com/in/peterlrhewitt/
11103622,Daniel Jonathan Snape,Media Events,https://www.linkedin.com/in/danielsnape/
11103622,Matthew Snape,Operations,https://www.linkedin.com/in/mattjsnape/
11103622,Sean Mclaughlin,Events Manager,https://www.linkedin.com/in/seanmclaughlinofe/
11130071,Allan James Brett,Director,https://www.linkedin.com/in/allan-brett-03147419/
11130071,John Scott Pagan,Director,https://www.linkedin.com/in/jon-pagan-2522a43/
11220649,Nigel Robert Wakefield,Director,https://www.linkedin.com/in/nigel-wakefield-7b80b716/
11220649,Stephen John Moran,Director,https://www.linkedin.com/in/stevemoran/
11239657,Graham Edward Chick,Director,https://www.linkedin.com/in/graham-chick-198289a/
11239657,Keith James Goddard,It Professional,https://www.linkedin.com/in/keith-goddard-53411636/
11239657,Stephen Macdonald,Accountant,https://www.linkedin.com/in/stephen-macdonald-1b2992310/
11246293,Ceilia Gresswell,Director,https://www.linkedin.com/in/ceiliagresswell/
11246293,Mark Tristram Elliott,Director,https://www.linkedin.com/in/mark-elliott-1bb79617/
11266543,Piers Clark Olsen,Director,https://www.linkedin.com/in/piers-olsen-ceng-3197277/
11297454,Colin Michael Evans,Director,https://www.linkedin.com/in/colin-evans-6b870460/?originalSubdomain=uk
11297454,Justin Day,Director,https://www.linkedin.com/in/justin-day/?originalSubdomain=uk
11297454,Mark Francis,Director,https://www.linkedin.com/in/mark-francis-6aaa385b/?originalSubdomain=uk
11301994,James Henry Kilpatrick,Consultant,https://www.linkedin.com/in/jimmykp/?originalSubdomain=uk
11306005,Carissa Bryce Christensen,Director,https://www.linkedin.com/in/carissa-bryce-christensen-ab9b3729/
11313708,Richard Stuart Wallace,Company Director,https://www.linkedin.com/in/richard-wallace-82899432/?originalSubdomain=uk
11376473,Arun Zutshi,Office Of The Chief Technology Officer,https://www.linkedin.com/in/arun-zutshi/?originalSubdomain=uk
11376473,Oliver James Owens,Consultant,https://www.linkedin.com/in/ollie-owens-5b104b87/?originalSubdomain=uk
11381539,Alexander Hannibal Czernin Fishlock,Company Director,https://www.linkedin.com/in/alexfishlock/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
11381539,Louise Jane Cermak Of Uhrinov,Company Director,https://www.linkedin.com/in/louisecermak/?originalSubdomain=uk
11425630,"Mr. Eves, Stuart James",Director,https://www.linkedin.com/in/stuart-eves-6a14186/?originalSubdomain=uk
11434241,Jonathan Levin,Director,https://www.linkedin.com/in/jonylevin/
11448389,Mark Andrew Fowler,Managing Director,https://www.linkedin.com/in/mark-fowler-40a76545/?originalSubdomain=uk
11454201,Benjamin Simon Hancy,Director,https://www.linkedin.com/in/ben-hancy-66b49912/?originalSubdomain=uk
11454201,Ross Cox,Director,https://www.linkedin.com/in/ross-cox-8509123/?originalSubdomain=uk
11463620,Stephen Anthony Minister,(blank),https://www.linkedin.com/in/steve-minister-359523b9/?originalSubdomain=uk
11485940,Michel Jean-Louis Chris Poucet,Aerospace Consultant,https://www.linkedin.com/in/michel-poucet-4b411010/?originalSubdomain=lu
11497275,Anthony Peter John Claydon,Chartered Engineer,https://www.linkedin.com/in/peterclaydon/?originalSubdomain=uk
11497275,William Philip Robbins,Engineer,https://www.linkedin.com/in/will-robbins-15038410/
11497275,Yingbo Jiang,Electrical Engineer,https://www.linkedin.com/in/neillyoung1/
11500434,Francis William Oakes,Software Engineer,https://www.linkedin.com/in/frank-oakes-ba74625/?originalSubdomain=uk
11554974,Filipe Armando Santos Mendes,Transport Manager,https://www.linkedin.com/in/filipe-mendes-4b722b157/?originalSubdomain=uk
11574511,Benjamin Watson,Director Uk,https://www.linkedin.com/in/ben-watson-b790b1274/?originalSubdomain=uk
11574511,Euan Crawford,Director,https://www.linkedin.com/in/euancrawford/?originalSubdomain=uk
11622218,Meryl Anne Lambert,Program Manager,https://www.linkedin.com/in/meryllambert/?originalSubdomain=uk
11709413,Nadeem El Gabbani,Aerospace Consultant,https://www.linkedin.com/in/ngabbani/?originalSubdomain=uk
11715250,Edward Plunkett,Customer Success Account Executive,https://www.linkedin.com/in/ed-plunkett-72943112/?originalSubdomain=uk
11715250,Sarah Frances Walker,Director,https://www.linkedin.com/in/caleb-walker-79524b13b/
11722699,Christopher Leslie Gawn,(blank),https://www.linkedin.com/in/chris-gawn-720468158/?originalSubdomain=uk
11722699,Simon Holden,Director,https://www.linkedin.com/in/simon-holden-2090aa122/?originalSubdomain=uk
11722699,William Gregory Mesch,Director,https://www.linkedin.com/in/greg-mesch-88a46a5/?originalSubdomain=uk
11756346,Douglas Gordon Munro,Investment Manager,https://www.linkedin.com/in/doug-munro-29ab6b11/?originalSubdomain=uk
11756346,Mark Simon Bedford,Consultant,https://www.linkedin.com/in/mark-bedford-b465962/?originalSubdomain=uk
11756346,Matteo Charles Colombo,Financier,https://www.linkedin.com/in/matteo-colombo-80550015/?originalSubdomain=uk
11782343,Blair Andrew Lucas,Director,https://www.linkedin.com/in/blairalucas/
11782343,Blair Andrew Lucas,(blank),https://www.linkedin.com/in/blairalucas/
11800511,David James Bell,Non Executive Director,https://www.linkedin.com/in/david-bell-0878111b/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
11800511,Geoff Ian Chapman,Director,https://www.linkedin.com/in/geoff-chapman-a527347/?originalSubdomain=uk
11800511,Nicola Cranham,Product Manager,https://www.linkedin.com/in/nicola-cranham-55a24294/?originalSubdomain=uk
11800511,Nigel Kevin Savory,Non Executive Director,https://www.linkedin.com/in/nigel-k-savory-92b7231a/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
11800511,Paula Elizabeth Sussex,Chief Executive Officer,https://www.linkedin.com/in/paula-sussex-30638b141/?originalSubdomain=uk
11800511,Richard Patrick Little,Director,https://www.linkedin.com/in/richardplittle/?originalSubdomain=uk
11800511,Robert Anthony Kotlarz,Director,https://www.linkedin.com/in/robert-kotlarz-6034a32b/?originalSubdomain=uk
11800511,Simon John Allocca,Director,https://www.linkedin.com/in/simon-allocca-7959171a/?originalSubdomain=uk
11803244,Jon Richard Burdekin,Company Director,https://www.linkedin.com/in/jonburdekin/?originalSubdomain=uk
11825490,Necati Ertugrul,Cyber Security,https://www.linkedin.com/in/necatiertugrul/?originalSubdomain=uk
11846009,Scott James Smith,Recruiter,https://www.linkedin.com/in/scott-smith-5109821b6/?originalSubdomain=uk
11852026,Andrew David Williams,Director,https://www.linkedin.com/in/andy-williams-9a6221102/?originalSubdomain=uk
11852026,Christopher Hadley Samler,Company Director,https://www.linkedin.com/in/christopher-samler-158b8150/?originalSubdomain=uk
11852026,Ian Roy Johnson,Director,https://www.linkedin.com/in/ianrjohnson1/?originalSubdomain=uk
11852026,Louise Torr,(blank),https://www.linkedin.com/in/louisecrilly/?originalSubdomain=uk
11852026,Paul Antonio Joseph Tambeau,Company Director,https://www.linkedin.com/in/paultambeau/?originalSubdomain=uk
11853221,Prairie Rachel Padilla,Vp Corporate Controller,https://www.linkedin.com/in/prairie-padilla-93a17628/
11896722,Edward Charles Cole,Businessman,https://www.linkedin.com/in/edward-cole-30202b6a/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
11896722,Marcos Mayorga,Technology Developer,https://www.linkedin.com/in/marcosmayorga/?originalSubdomain=uk
11929739,David Rowen,Chauffeur,https://www.linkedin.com/in/david-rowen/?originalSubdomain=uk
11939005,Andre De Witt,Business/ It Executive,https://www.linkedin.com/in/andr%C3%A9-de-witt-469601/
11939005,Matthew James Barnard,Business/ It Executive,https://www.linkedin.com/in/matthew-barnard-0720671/?originalSubdomain=uk
11939005,Ricardo Daniel Das Neves Pinto,Software Engineer,https://www.linkedin.com/in/ricardddnpinto/?originalSubdomain=uk
11944394,Martin Mchugh,Director,https://www.linkedin.com/in/martinemchugh/?originalSubdomain=uk
11944394,Rebecca Ketura Jacobs,Finance Director,https://www.linkedin.com/in/rebecca-jacobs-83406198/?originalSubdomain=uk
11947165,Naomi Kurahara,Director,https://www.linkedin.com/in/naomi-kurahara-936308a1/
11960940,Anupam Das,Chief Executive,https://www.linkedin.com/in/anupamdas1/?originalSubdomain=uk
11960940,Nilesh Atmaram Patkar,Director,https://www.linkedin.com/in/nileshpatkar/?originalSubdomain=uk
11976726,Jakob Mattias Lindquist,Investment Professional,https://www.linkedin.com/in/jakob-lindquist-04136311/?originalSubdomain=uk
12006752,Bruce Farquhar,Company Director,https://www.linkedin.com/in/bruce-farquhar-78292b163/?originalSubdomain=uk
12006752,Carmelo Truscello,Company Director,https://www.linkedin.com/in/carmelotruscello/?originalSubdomain=uk
12007941,Stephen Ronald Berry,Director,https://www.linkedin.com/in/stephen-berry-bsc-hons-311830116/?originalSubdomain=uk
12008963,Farahnaz Asemi,Company Director,https://www.linkedin.com/in/farahasemi/?originalSubdomain=uk
12015810,Ellena Cummings,(blank),https://www.linkedin.com/in/elle-cummings-21776b99/?originalSubdomain=uk
12021217,Michele Dematteis,Director,https://www.linkedin.com/in/michele-dematteis-2401b511/?originalSubdomain=uk
12035857,Carolina Kenny,Director,https://www.linkedin.com/in/carolina-kenny/?originalSubdomain=uk
12035857,Joseph David Kenny,Engineering Consultant,https://www.linkedin.com/in/joe-kenny-418a7b37/?originalSubdomain=uk
12088530,Joanne Elizabeth Wheeler,Solicitor,https://www.linkedin.com/in/joanne-wheeler-mbe-467a8514/?originalSubdomain=uk
12088530,Joanne Elizabeth Wheeler,(blank),https://www.linkedin.com/in/joanne-wheeler-mbe-467a8514/?originalSubdomain=uk
12090480,George Carter,Chief Executive Officer,https://www.linkedin.com/in/george-carter51/
12090480,Phillip James Bates,Chief Technology Officer,https://www.linkedin.com/in/phillip-bates-1a33a94b/?originalSubdomain=uk
12107610,Roisin Mccarthy,Manager,https://www.linkedin.com/in/roisinm-verifoxx/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
12114633,Ben Bouchere,Electrician,https://www.linkedin.com/in/ben-bouchere-5a74b7206/?originalSubdomain=uk
12116434,Guy Meynell,Director,https://www.linkedin.com/in/guy-meynell-ba10a77/?originalSubdomain=uk
12116434,Peter Nigel Robinson,Director,https://www.linkedin.com/in/thinktribalmd/?trk=public_profile_browsemap&originalSubdomain=uk
12125544,Daniel Robert Pickard,Director,https://www.linkedin.com/in/danny-pickard/?originalSubdomain=uk
12125544,Emilia Davies,Director,https://www.linkedin.com/in/emiliadavies/?originalSubdomain=uk
12125544,Simon Sloan,Director,https://www.linkedin.com/in/simon-sloan-meng-fca-bfp-9a838b25/?originalSubdomain=uk
12146414,"Dr. Tsui, Hon Lung Keith",Company Director,https://www.linkedin.com/in/drkeithtsui/?originalSubdomain=uk
12152782,Luca Amaduzzi,Director,https://www.linkedin.com/in/amaduzzi/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
12183816,Mark Howard Fuller,Strategic Communications Consultant,https://www.linkedin.com/in/mark-fuller-b8234514/?originalSubdomain=uk
12185096,Alain David Hawes,Company Director,https://www.linkedin.com/in/alainhawes/?originalSubdomain=uk
12199785,Blake Bartlett,Ceo,https://www.linkedin.com/in/blake-bartlett/
12199785,Christopher John Light,Chartered Accountant,https://www.linkedin.com/in/christopher-john-light/?originalSubdomain=uk
12204805,Christopher James Blackburn,Company Director,https://www.linkedin.com/in/christopher-john-light/?originalSubdomain=uk
12204805,Helen Patricia Gilder,Company Director,https://www.linkedin.com/in/helen-gilder/?originalSubdomain=uk
12204805,Joanne Carolyn Lake,Company Director,https://www.linkedin.com/in/joanne-lake-b2458a5/?originalSubdomain=uk
12204805,Neil Anthony Elton,Finance Director,https://www.linkedin.com/in/neil-elton-617b2535/?originalSubdomain=uk
12204805,Rory Macdonald,Director,https://www.linkedin.com/in/rorymacdonald/?originalSubdomain=uk
12206174,"Dr. Clayson, Thomas Albert",Scientist,https://www.linkedin.com/in/thomas-clayson-42486a77/?originalSubdomain=uk
12206174,Mark Yasu Stokes,Engineer,https://www.linkedin.com/in/markyasustokes/?originalSubdomain=uk
12229670,Inge Helander Bolstad,Vp Finance,https://www.linkedin.com/in/hanne-rosenkilde-horn-2151045/?originalSubdomain=no
12229670,Robert Paul Elder,Vice President Of Sales,https://www.linkedin.com/in/rob-elder-9275315/?originalSubdomain=no
12233331,James Andrew Joiner,Chief Executive Officer,https://www.linkedin.com/in/anjoiner/
12257999,Alex Malbon,Director,https://www.linkedin.com/in/amalbon/?originalSubdomain=uk
12257999,Zubair Ahmed,Director,https://www.linkedin.com/in/zubairsahmed/?originalSubdomain=uk
12262876,Simon Franc,Director,https://www.linkedin.com/in/simonfranc/?originalSubdomain=uk
12263072,Bernard Lavery,Freight Forwarder,https://www.linkedin.com/in/bernard-lavery-35085018/?originalSubdomain=uk
12263072,Oliver William White,Development Manager,https://www.linkedin.com/in/oliver-white-cmilt-965a655b/?originalSubdomain=uk
